locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
161931,LOC161931,hypothetical protein LOC161931,chr16,82782244,82788273,NM_139174
93107,KCNG4,"potassium voltage-gated channel, subfamily G,",chr16,82813323,82830857,NM_172347
93107,KCNG4,"potassium voltage-gated channel, subfamily G,",chr16,82826514,82830857,NM_133490
58189,WFDC1,WAP four-disulfide core domain 1 precursor,chr16,82885901,82920950,NM_021197
9914,KIAA0703,calcium-transporting ATPase 2C2,chr16,82995533,83055107,NM_014861
57707,KIAA1609,hypothetical protein LOC57707,chr16,83068611,83095794,NM_020947
23406,COTL1,coactosin-like 1,chr16,83156706,83209170,NM_021149
79786,C16orf44,hypothetical protein LOC79786,chr16,83239631,83253416,NM_024731
9100,USP10,ubiquitin specific protease 10,chr16,83291084,83370670,NM_005153
83716,CRISPLD2,cysteine-rich secretory protein LCCL domain,chr16,83411112,83500614,NM_031476
55625,ZDHHC7,"zinc finger, DHHC domain containing 7",chr16,83565572,83602642,NM_017740
9764,KIAA0513,KIAA0513,chr16,83618910,83685327,NM_014732
339145,FLJ44299,hypothetical protein LOC339145,chr16,83689465,83703615,NM_198491
197196,MGC22001,hypothetical protein LOC197196,chr16,83874064,83879184,NM_153238
23199,KIAA0182,hypothetical protein LOC23199,chr16,84204424,84267311,NM_014615
51659,Pfs2,DNA replication complex GINS protein PSF2,chr16,84268781,84280081,NM_016095
404550,MGC17624,MGC17624 protein,chr16,84299074,84342190,NM_206967
10328,NOC4,neighbor of COX4,chr16,84369736,84390601,NM_006067
1327,COX4I1,cytochrome c oxidase subunit IV isoform 1,chr16,84390696,84398109,NM_001861
3394,IRF8,interferon regulatory factor 8,chr16,84490274,84513710,NM_002163
2294,FOXF1,forkhead box F1,chr16,85101658,85105548,NM_001451
64779,FLJ12998,hypothetical protein LOC64779,chr16,85121987,85146317,NM_022764
2303,FOXC2,forkhead box C2,chr16,85158442,85159948,NM_005251
2300,FOXL1,forkhead box L1,chr16,85169830,85170868,NM_005250
79791,FBXO31,F-box protein 31,chr16,85920444,85974864,NM_024735
81631,MAP1LC3B,microtubule-associated proteins 1A/1B light,chr16,85983319,85995880,NM_022818
23174,ZCCHC14,"zinc finger, CCHC domain containing 14",chr16,85997363,86082966,NM_015144
57338,JPH3,junctophilin 3,chr16,86193999,86289263,NM_020655
54758,KLHDC4,kelch domain containing 4,chr16,86298919,86357043,NM_017566
8140,SLC7A5,solute carrier family 7 (cationic amino acid,chr16,86421130,86460601,NM_003486
763,CA5A,"carbonic anhydrase VA, mitochondrial precursor",chr16,86479125,86527613,NM_001739
54971,BANP,BTG3 associated nuclear protein isoform a,chr16,86542538,86668422,NM_017869
54971,BANP,BTG3 associated nuclear protein isoform b,chr16,86542538,86668422,NM_079837
161882,ZFPM1,friend of GATA-1,chr16,87047225,87128890,NM_153813
400555,FLJ45530,hypothetical protein LOC400555,chr16,87147612,87164049,NM_001001682
124245,LOC124245,hypothetical protein LOC124245,chr16,87164344,87225756,NM_144604
27189,IL17C,interleukin 17C,chr16,87232501,87234382,NM_013278
1535,CYBA,"cytochrome b, alpha polypeptide",chr16,87237198,87244950,NM_000101
4597,MVD,diphosphomevalonate decarboxylase,chr16,87245848,87256996,NM_002461
115992,RNF166,ring finger protein 166,chr16,87290410,87300301,NM_178841
348180,LOC348180,hypothetical protein LOC348180 isoform 1,chr16,87300391,87309285,NM_001012759
348180,LOC348180,hypothetical protein LOC348180 isoform 2,chr16,87300391,87309285,NM_001012762
9780,FAM38A,"family with sequence similarity 38, member A",chr16,87309255,87330160,NM_014745
400556,FLJ45121,hypothetical protein LOC400556,chr16,87330708,87335327,NM_207451
339059,FLJ40448,hypothetical protein LOC339059,chr16,87336675,87339657,NM_182605
81620,CDT1,DNA replication factor,chr16,87397686,87403166,NM_030928
353,APRT,adenine phosphoribosyltransferase,chr16,87403379,87405879,NM_000485
2588,GALNS,N-acetylgalactosamine-6-sulfatase precursor,chr16,87407643,87450885,NM_000512
51693,HSPC176,hematopoietic stem/progenitor cells 176,chr16,87451008,87455020,NM_016209
863,CBFA2T3,myeloid translocation gene-related protein 2,chr16,87468767,87535109,NM_175931
863,CBFA2T3,myeloid translocation gene-related protein 2,chr16,87468767,87570902,NM_005187
197322,LOC197322,hypothetical protein LOC197322,chr16,87687824,87749670,NM_174917
283860,FLJ36701,hypothetical protein LOC283860,chr16,87753128,87757584,NM_173617
1013,CDH15,cadherin 15 preproprotein,chr16,87765663,87789400,NM_004933
197320,FLJ31875,hypothetical protein LOC197320,chr16,87811618,87822864,NM_182531
29123,ANKRD11,ankyrin repeat domain 11,chr16,87861535,88084470,NM_013275
6687,SPG7,paraplegin isoform 2,chr16,88102305,88131629,NM_199367
6687,SPG7,paraplegin isoform 1,chr16,88102305,88151674,NM_003119
6137,RPL13,ribosomal protein L13,chr16,88154590,88157349,NM_000977
6137,RPL13,ribosomal protein L13,chr16,88154631,88157349,NM_033251
27132,CPNE7,copine 7 isoform a,chr16,88169676,88191154,NM_153636
27132,CPNE7,copine 7 isoform b,chr16,88169676,88191155,NM_014427
1800,DPEP1,dipeptidase 1 (renal),chr16,88214500,88232338,NM_004413
5119,PCOLN3,procollagen (type III) N-endopeptidase,chr16,88238345,88251754,NM_002768
124045,C16orf55,hypothetical protein LOC124045,chr16,88251710,88265176,NM_153025
8558,CDK10,cyclin-dependent kinase 10 isoform 1,chr16,88280578,88290262,NM_003674
8558,CDK10,cyclin-dependent kinase 10 isoform 2,chr16,88280578,88290262,NM_052987
8558,CDK10,cyclin-dependent kinase 10 isoform 3,chr16,88280578,88290262,NM_052988
124044,MGC26885,hypothetical protein LOC124044,chr16,88290266,88295600,NM_152339
9605,C16orf7,chromosome 16 open reading frame 7,chr16,88301042,88313278,NM_004913
92822,ZFP276,zinc finger protein 276 homolog,chr16,88314933,88333811,NM_152287
2175,FANCA,"Fanconi anemia, complementation group A",chr16,88331459,88410555,NM_000135
84501,SPIRE2,spire homolog 2,chr16,88422407,88465228,NM_032451
22980,KIAA1049,KIAA1049 protein,chr16,88467519,88505287,NM_014972
4157,MC1R,melanocortin 1 receptor,chr16,88512526,88514885,NM_002386
10381,TUBB3,"tubulin, beta, 4",chr16,88517245,88530006,NM_006086
54849,FLJ20186,differentially expressed in FDCP 8 isoform 2,chr16,88542651,88553274,NM_017702
54849,FLJ20186,differentially expressed in FDCP 8 isoform 1,chr16,88542683,88561968,NM_207514
92806,MGC16385,hypothetical protein LOC92806,chr16,88563702,88566443,NM_145039
172,AFG3L1,AFG3 ATPase family gene 3-like 1,chr16,88566501,88590532,NM_001132
79007,MGC3101,hypothetical protein LOC79007,chr16,88598781,88604030,NM_024043
2622,GAS8,growth arrest-specific 8,chr16,88616508,88638880,NM_001481
750,C16orf3,hypothetical protein LOC750,chr16,88622816,88623810,NM_001214
11105,PRDM7,PR domain containing 7,chr16,88650476,88656234,NM_052996
9501,RPH3AL,rabphilin 3A-like (without C2 domains),chr17,62293,202576,NM_006987
400566,LOC400566,hypothetical protein LOC400566,chr17,260433,264713,NM_001013672
359845,MGC45871,hypothetical protein LOC359845,chr17,293034,295959,NM_182705
55275,FLJ10979,hypothetical protein LOC55275,chr17,382698,564758,NM_018289
79850,FAM57A,"family with sequence similarity 57, member A",chr17,582596,592824,NM_024792
50628,GEMIN4,gemin4,chr17,594608,602150,NM_015721
51031,C17orf25,hypothetical protein LOC51031,chr17,609321,632297,NM_016080
55178,RNMTL1,RNA methyltransferase like 1,chr17,632262,642490,NM_018146
64359,NXN,nucleoredoxin,chr17,649334,829760,NM_022463
29928,TIMM22,translocase of inner mitochondrial membrane 22,chr17,847106,852138,NM_013337
29,ABR,active breakpoint cluster region-related,chr17,853509,959074,NM_001092
29,ABR,active breakpoint cluster region-related,chr17,853509,1029881,NM_021962
286753,TUSC5,LOST1,chr17,1129706,1151031,NM_172367
7531,YWHAE,tyrosine 3/tryptophan 5 -monooxygenase,chr17,1194594,1250267,NM_006761
1398,CRK,v-crk sarcoma virus CT10 oncogene homolog,chr17,1272198,1306294,NM_005206
1398,CRK,v-crk sarcoma virus CT10 oncogene homolog,chr17,1272198,1306294,NM_016823
4641,MYO1C,myosin IC,chr17,1314874,1342745,NM_033375
51763,SKIP,skeletal muscle and kidney enriched inositol,chr17,1344621,1366704,NM_016532
51763,SKIP,skeletal muscle and kidney enriched inositol,chr17,1344621,1366704,NM_130766
5306,PITPNA,"phosphatidylinositol transfer protein, alpha",chr17,1368034,1412835,NM_006224
124935,SLC43A2,"solute carrier family 43, member 2",chr17,1424445,1478880,NM_152346
8578,SCARF1,"scavenger receptor class F, member 1 isoform 1",chr17,1483902,1495791,NM_003693
8578,SCARF1,"scavenger receptor class F, member 1 isoform 2",chr17,1483902,1495791,NM_145349
8578,SCARF1,"scavenger receptor class F, member 1 isoform 3",chr17,1483902,1495791,NM_145350
8578,SCARF1,"scavenger receptor class F, member 1 isoform 4",chr17,1483902,1495791,NM_145351
8578,SCARF1,"scavenger receptor class F, member 1 isoform 5",chr17,1483902,1495791,NM_145352
83547,RILP,Rab interacting lysosomal protein,chr17,1496199,1500092,NM_031430
10594,PRPF8,U5 snRNP-specific protein,chr17,1500673,1534850,NM_006445
84981,MGC14376,hypothetical protein LOC84981,chr17,1561553,1566254,NM_032895
84981,MGC14376,hypothetical protein LOC84981,chr17,1561553,1566255,NM_001001870
124997,FLJ33817,alpha-2-plasmin inhibitor,chr17,1566579,1588627,NM_152348
5345,SERPINF2,alpha-2-plasmin inhibitor,chr17,1595035,1605309,NM_000934
5176,SERPINF1,"serine (or cysteine) proteinase inhibitor, clade",chr17,1612008,1627618,NM_002615
114826,SMYD4,SET and MYND domain containing 4,chr17,1629594,1679839,NM_052928
6117,RPA1,"replication protein A1, 70kDa",chr17,1680094,1748119,NM_002945
146760,RTN4RL1,reticulon 4 receptor-like 1,chr17,1784722,1874928,NM_178568
1801,DPH2L1,diptheria toxin resistance protein required for,chr17,1880155,1893469,NM_001383
124641,OVCA2,candidate tumor suppressor in ovarian cancer 2,chr17,1892091,1893474,NM_080822
3090,HIC1,hypermethylated in cancer 1,chr17,1905012,1909070,NM_006497
23293,C17orf31,Est1p-like protein A,chr17,1909887,2153769,NM_017575
80091,FLJ14069,hypothetical protein FLJ14069,chr17,2104412,2153563,NM_025023
63826,SRR,serine racemase,chr17,2153997,2175303,NM_021947
55720,FLJ10534,hypothetical protein LOC55720,chr17,2172733,2187428,NM_018128
9905,RUTBC1,RUN and TBC1 domain containing 1,chr17,2187558,2231097,NM_014853
4335,MNT,MAX binding protein,chr17,2234104,2251008,NM_020310
79066,MGC3329,hypothetical protein LOC79066,chr17,2267129,2361930,NM_024086
5048,PAFAH1B1,"platelet-activating factor acetylhydrolase,",chr17,2443685,2535638,NM_000430
23277,KIAA0664,hypothetical protein LOC23277,chr17,2539431,2562064,NM_015229
23108,GARNL4,GTPase activating Rap/RanGAP domain-like 4,chr17,2646481,2887781,NM_015085
8385,OR1D4,"olfactory receptor, family 1, subfamily D,",chr17,2912712,2913651,NM_003552
8386,OR1D5,"olfactory receptor, family 1, subfamily D,",chr17,2912712,2913651,NM_014566
4991,OR1D2,"olfactory receptor, family 1, subfamily D,",chr17,2942101,2943040,NM_002548
8390,OR1G1,"olfactory receptor, family 1, subfamily G,",chr17,2976653,2977595,NM_003555
26189,OR1A2,"olfactory receptor, family 1, subfamily A,",chr17,3047562,3048492,NM_012352
8383,OR1A1,"olfactory receptor, family 1, subfamily A,",chr17,3065664,3066594,NM_014565
4995,OR3A2,"olfactory receptor, family 3, subfamily A,",chr17,3128013,3236337,NM_002551
4994,OR3A1,"olfactory receptor, family 3, subfamily A,",chr17,3141678,3142626,NM_002550
390756,OR3A4,"olfactory receptor, family 3, subfamily A,",chr17,3160354,3161401,NM_001005334
8387,OR1E1,"olfactory receptor, family 1, subfamily E,",chr17,3247509,3248454,NM_003553
8392,OR3A3,"olfactory receptor, family 3, subfamily A,",chr17,3270611,3271577,NM_012373
8388,OR1E2,"olfactory receptor, family 1, subfamily E,",chr17,3282913,3283885,NM_003554
84690,NYD-SP20,testes development-related NYD-SP20,chr17,3290065,3321787,NM_032598
443,ASPA,aspartoacylase,chr17,3326045,3349449,NM_000049
162514,TRPV3,"transient receptor potential cation channel,",chr17,3363235,3408039,NM_145068
7442,TRPV1,"transient receptor potential cation channel,",chr17,3415490,3442920,NM_080706
7442,TRPV1,"transient receptor potential cation channel,",chr17,3415490,3445874,NM_080705
7442,TRPV1,"transient receptor potential cation channel,",chr17,3415490,3447085,NM_018727
7442,TRPV1,"transient receptor potential cation channel,",chr17,3415490,3459454,NM_080704
23729,CARKL,carbohydrate kinase-like,chr17,3458304,3486365,NM_013276
1497,CTNS,"cystinosis, nephropathic",chr17,3486764,3511581,NM_004937
30851,TAX1BP3,Tax1 (human T-cell leukemia virus type I),chr17,3512938,3518722,NM_014604
83460,MGC2963,hypothetical protein LOC83460,chr17,3518838,3519711,NM_031298
83460,MGC2963,hypothetical protein LOC83460,chr17,3518838,3519711,NM_001014764
5026,P2RX5,purinergic receptor P2X5 isoform A,chr17,3523272,3546332,NM_002561
5026,P2RX5,purinergic receptor P2X5 isoform B,chr17,3523272,3546332,NM_175080
5026,P2RX5,purinergic receptor P2X5 isoform C,chr17,3540328,3546332,NM_175081
3682,ITGAE,"integrin, alpha E (antigen CD103, human mucosal",chr17,3564671,3651286,NM_002208
83903,GSG2,haspin,chr17,3573945,3576742,NM_031965
55421,HSA277841,ELG protein,chr17,3661570,3675064,NM_018553
84254,CAMKK1,calcium/calmodulin-dependent protein kinase 1,chr17,3710366,3740786,NM_172206
84254,CAMKK1,calcium/calmodulin-dependent protein kinase 1,chr17,3710366,3743086,NM_032294
84254,CAMKK1,calcium/calmodulin-dependent protein kinase 1,chr17,3715201,3743086,NM_172207
5023,P2RX1,purinergic receptor P2X1,chr17,3746633,3766709,NM_002558
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_005173
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_174953
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_174954
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_174955
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_174956
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_174957
489,ATP2A3,sarco/endoplasmic reticulum Ca2+ -ATPase isoform,chr17,3773917,3814485,NM_174958
23140,ZZEF1,"zinc finger, ZZ-type with EF hand domain 1",chr17,3854488,3993063,NM_015113
124936,MGC32124,hypothetical protein LOC124936,chr17,3993298,4007738,NM_144611
51479,ANKFY1,ankyrin repeat and FYVE domain containing 1,chr17,4013949,4114000,NM_016376
51479,ANKFY1,ankyrin repeat and FYVE domain containing 1,chr17,4044523,4114000,NM_020740
7326,UBE2G1,ubiquitin-conjugating enzyme E2G 1 isoform 1,chr17,4120876,4216722,NM_003342
7326,UBE2G1,ubiquitin-conjugating enzyme E2G 1 isoform 2,chr17,4120876,4216722,NM_182682
201305,MGC29671,hypothetical protein LOC201305,chr17,4283967,4338247,NM_182538
10514,MYBBP1A,MYB binding protein 1a,chr17,4388949,4405393,NM_014520
124975,FLJ90165,hypothetical protein LOC124975,chr17,4406977,4410625,NM_153338
342527,FLJ42461,hypothetical protein LOC342527,chr17,4434042,4458363,NM_198501
246,ALOX15,arachidonate 15-lipoxygenase,chr17,4480964,4491709,NM_001140
27043,PELP1,"proline-, glutamic acid-, leucine-rich protein",chr17,4521482,4554155,NM_014389
409,ARRB2,arrestin beta 2 isoform 1,chr17,4560537,4571543,NM_004313
409,ARRB2,arrestin beta 2 isoform 2,chr17,4560537,4571543,NM_199004
400569,MGC88387,hypothetical protein LOC400569,chr17,4581471,4583645,NM_001001683
58191,CXCL16,chemokine (C-X-C motif) ligand 16,chr17,4583583,4589863,NM_022059
84225,ZMYND15,"zinc finger, MYND domain containing 15",chr17,4590085,4596154,NM_032265
9032,TM4SF5,transmembrane 4 superfamily member 5,chr17,4621935,4633253,NM_003963
284013,LOC284013,secretory protein LOC284013,chr17,4635320,4636467,NM_182566
388323,LOC388323,hypothetical protein LOC388323,chr17,4638993,4640425,NM_001014985
5694,PSMB6,proteasome beta 6 subunit,chr17,4646414,4648746,NM_002798
5338,PLD2,phospholipase D2,chr17,4657391,4673694,NM_002663
50488,MINK1,misshapen/NIK-related kinase isoform 1,chr17,4683350,4742134,NM_015716
50488,MINK1,misshapen/NIK-related kinase isoform 3,chr17,4683350,4742134,NM_153827
50488,MINK1,misshapen/NIK-related kinase isoform 2,chr17,4683350,4742134,NM_170663
1145,CHRNE,nicotinic acetylcholine receptor epsilon,chr17,4741839,4747148,NM_000080
2811,GP1BA,platelet glycoprotein Ib alpha polypeptide,chr17,4776371,4779066,NM_000173
8402,SLC25A11,solute carrier family 25 (mitochondrial carrier;,chr17,4781348,4784063,NM_003562
26001,RNF167,ring finger protein 167,chr17,4784374,4789260,NM_015528
5216,PFN1,profilin 1,chr17,4789693,4792570,NM_005022
2027,ENO3,enolase 3,chr17,4795158,4801147,NM_001976
2027,ENO3,enolase 3,chr17,4795158,4801147,NM_053013
9552,SPAG7,sperm associated antigen 7,chr17,4803245,4811832,NM_004890
23125,CAMTA2,calmodulin binding transcription activator 2,chr17,4812016,4831655,NM_015099
388324,INCA1,inhibitor of CDK interacting with cyclin A1,chr17,4832148,4841629,NM_213726
10749,KIF1C,kinesin family member 1C,chr17,4841999,4868720,NM_006612
55065,GPR172B,G protein-coupled receptor 172B,chr17,4876706,4879445,NM_017986
124961,FLJ30726,hypothetical protein LOC124961,chr17,4922477,4940395,NM_153018
7775,ZNF232,zinc finger protein 232,chr17,4949756,4967121,NM_014519
9098,USP6,ubiquitin specific protease 6,chr17,4972410,5019048,NM_004505
388325,UNQ5783,hypothetical protein LOC388325,chr17,5054429,5078861,NM_207103
9135,RABEP1,"rabaptin, RAB GTPase binding effector protein 1",chr17,5126308,5229855,NM_004703
4927,NUP88,nucleoporin 88kDa,chr17,5230143,5263720,NM_002532
84268,RIP,RPA interacting protein,chr17,5264241,5276918,NM_032308
708,C1QBP,"complement component 1, q subcomponent binding",chr17,5276822,5283195,NM_001212
56919,DHX33,DEAH (Asp-Glu-Ala-His) box polypeptide 33,chr17,5286314,5312905,NM_020162
51009,DERL2,"Der1-like domain family, member 2",chr17,5318336,5330218,NM_016041
79003,MIS12,MIS12 homolog,chr17,5330970,5334852,NM_024039
22861,NALP1,death effector filament-forming Ced-4-like,chr17,5358162,5428550,NM_014922
22861,NALP1,death effector filament-forming Ced-4-like,chr17,5358162,5428550,NM_033004
22861,NALP1,death effector filament-forming Ced-4-like,chr17,5358162,5428550,NM_033006
22861,NALP1,death effector filament-forming Ced-4-like,chr17,5358162,5428550,NM_033007
23302,KIAA0523,hypothetical protein LOC23302,chr17,5914657,5968469,NM_015253
23746,AIPL1,aryl hydrocarbon receptor interacting,chr17,6268594,6279173,NM_014336
54478,FAM64A,"family with sequence similarity 64, member A",chr17,6288518,6295108,NM_019013
83394,PITPNM3,PITPNM family member 3,chr17,6299348,6400601,NM_031220
9851,KIAA0753,hypothetical protein LOC9851,chr17,6422374,6484716,NM_014804
84817,TXNL5,thioredoxin-like 5,chr17,6485050,6487342,NM_032731
51003,MED31,"mediator of RNA polymerase II transcription,",chr17,6487788,6495650,NM_016060
284111,SLC13A5,solute carrier family 13 (sodium-dependent,chr17,6528764,6557388,NM_177550
54739,HSXIAPAF1,XIAP associated factor-1 isoform 1,chr17,6599879,6619686,NM_017523
54739,HSXIAPAF1,XIAP associated factor-1 isoform 2,chr17,6599879,6619686,NM_199139
162517,FBXO39,F-box protein 39,chr17,6620295,6631688,NM_153230
83659,TEKT1,tektin 1,chr17,6644024,6675784,NM_053285
239,ALOX12,arachidonate 12-lipoxygenase,chr17,6840127,6854776,NM_000697
440400,MGC71993,hypothetical protein LOC440400,chr17,6856688,6858574,NM_001004333
124944,MGC49942,hypothetical protein LOC124944,chr17,6858847,6861562,NM_174893
255877,BCL6B,"B-cell CLL/lymphoma 6, member B (zinc finger",chr17,6867092,6873685,NM_181844
201232,SLC16A13,monocarboxylate transporter 13,chr17,6880425,6884005,NM_201566
162515,SLC16A11,"solute carrier family 16, member 11",chr17,6885672,6887966,NM_153357
10462,CLEC10A,"C-type lectin, superfamily member 14 isoform 2",chr17,6918580,6924324,NM_006344
10462,CLEC10A,"C-type lectin, superfamily member 14 isoform 1",chr17,6918580,6924324,NM_182906
433,ASGR2,asialoglycoprotein receptor 2 isoform c,chr17,6945364,6958353,NM_080914
433,ASGR2,asialoglycoprotein receptor 2 isoform a,chr17,6945364,6958803,NM_001181
433,ASGR2,asialoglycoprotein receptor 2 isoform a,chr17,6945364,6958803,NM_080912
433,ASGR2,asialoglycoprotein receptor 2 isoform b,chr17,6945364,6958803,NM_080913
432,ASGR1,asialoglycoprotein receptor 1,chr17,7017473,7023386,NM_001671
1742,DLG4,postsynaptic density protein 95,chr17,7033935,7063745,NM_001365
37,ACADVL,"acyl-Coenzyme A dehydrogenase, very long chain",chr17,7063956,7069306,NM_000018
1856,DVL2,dishevelled 2,chr17,7069384,7078587,NM_004422
79142,MGC2941,hypothetical protein LOC79142,chr17,7079080,7083482,NM_024297
11337,GABARAP,GABA(A) receptor-associated protein,chr17,7084462,7086477,NM_007278
23399,DULLARD,dullard homolog,chr17,7087882,7095983,NM_015343
23587,DERP6,S-phase 2 protein,chr17,7096095,7103983,NM_203415
23587,DERP6,S-phase 2 protein,chr17,7096274,7103981,NM_203413
23587,DERP6,S-phase 2 protein,chr17,7096274,7103983,NM_015362
23587,DERP6,S-phase 2 protein,chr17,7096274,7103983,NM_203414
1366,CLDN7,claudin 7,chr17,7104183,7106513,NM_001307
6517,SLC2A4,solute carrier family 2 (facilitated glucose,chr17,7125834,7131125,NM_001042
51087,YBX2,germ cell specific Y-box binding protein,chr17,7132305,7138598,NM_015982
1984,EIF5A,eukaryotic translation initiation factor 5A,chr17,7151692,7156496,NM_001970
2874,GPS2,G protein pathway suppressor 2,chr17,7156701,7159382,NM_004489
84461,KIAA1787,hypothetical protein LOC84461 isoform 2,chr17,7159674,7173362,NM_001005408
84461,KIAA1787,hypothetical protein LOC84461 isoform 1,chr17,7159674,7173362,NM_032442
9744,CENTB1,centaurin beta1,chr17,7180596,7195518,NM_014716
147040,KCTD11,potassium channel tetramerisation domain,chr17,7196204,7198984,NM_001002914
339168,LOC339168,hypothetical protein LOC339168,chr17,7199220,7201262,NM_198154
8711,TNK1,"tyrosine kinase, non-receptor, 1",chr17,7225133,7233780,NM_003985
57048,PLSCR3,phospholipid scramblase 3,chr17,7233778,7238567,NM_020360
254863,MGC40107,hypothetical protein LOC254863,chr17,7247020,7248142,NM_152766
57555,NLGN2,neuroligin 2,chr17,7252225,7263903,NM_020795
374768,LOC374768,hypothetical protein LOC374768,chr17,7264366,7268277,NM_199339
201243,LOC201243,hypothetical protein LOC201243,chr17,7269658,7271608,NM_175734
284114,FLJ36878,hypothetical protein LOC284114,chr17,7279485,7281722,NM_178518
2256,FGF11,fibroblast growth factor 11,chr17,7283412,7288973,NM_004112
1140,CHRNB1,nicotinic acetylcholine receptor beta subunit,chr17,7289129,7301656,NM_000747
57659,ZBTB4,zinc finger and BTB domain containing 4,chr17,7303422,7328241,NM_020899
5430,POLR2A,DNA directed RNA polymerase II polypeptide A,chr17,7328421,7358653,NM_000937
8742,TNFSF12,"tumor necrosis factor (ligand) superfamily,",chr17,7393098,7401930,NM_003809
8742,TNFSF12,"tumor necrosis factor (ligand) superfamily,",chr17,7393098,7401930,NM_153012
407977,TNFSF12-TNFSF13,"tumor necrosis factor (ligand) superfamily,",chr17,7393139,7405649,NM_172089
8741,TNFSF13,"tumor necrosis factor ligand superfamily, member",chr17,7402339,7405641,NM_003808
8741,TNFSF13,"tumor necrosis factor ligand superfamily, member",chr17,7402339,7405641,NM_172087
8741,TNFSF13,"tumor necrosis factor ligand superfamily, member",chr17,7402339,7405641,NM_172088
26168,SENP3,SUMO1/sentrin/SMT3 specific protease 3,chr17,7406051,7416005,NM_015670
1973,EIF4A1,"eukaryotic translation initiation factor 4A,",chr17,7416867,7422674,NM_001416
968,CD68,CD68 antigen,chr17,7423707,7426150,NM_001251
9526,MPDU1,mannose-P-dolichol utilization defect 1,chr17,7427889,7432228,NM_004870
6665,SOX15,SRY-box 15,chr17,7432221,7434212,NM_006942
9513,FXR2,fragile X mental retardation syndrome related,chr17,7435271,7458796,NM_004860
112483,SAT2,polyamine N-acetyltransferase,chr17,7470280,7471889,NM_133491
6462,SHBG,sex hormone-binding globulin,chr17,7474215,7477395,NM_001040
482,ATP1B2,Na+/K+ -ATPase beta 2 subunit,chr17,7494978,7501814,NM_001678
7157,TP53,tumor protein p53,chr17,7512463,7531642,NM_000546
55135,FLJ10385,hypothetical protein LOC55135,chr17,7532519,7547544,NM_018081
1949,EFNB3,ephrin-B3 precursor,chr17,7549244,7555416,NM_001406
284158,KIAA1503,hypothetical protein LOC284158,chr17,7561803,7587943,NM_020877
92162,LOC92162,hypothetical protein LOC92162,chr17,7699108,7700140,NM_203411
84316,MGC14151,hypothetical protein MGC14151,chr17,7700729,7701897,NM_032356
124637,FLJ32499,hypothetical protein LOC124637,chr17,7702037,7706323,NM_144607
1107,CHD3,chromodomain helicase DNA binding protein 3,chr17,7728848,7756246,NM_001005271
1107,CHD3,chromodomain helicase DNA binding protein 3,chr17,7732833,7756246,NM_001005273
1107,CHD3,chromodomain helicase DNA binding protein 3,chr17,7732833,7756246,NM_005852
9196,KCNAB3,"potassium voltage-gated channel, shaker-related",chr17,7766751,7773478,NM_004732
58485,TRAPPC1,trafficking protein particle complex 1,chr17,7774391,7775983,NM_021210
116840,LIP8,LYST-interacting protein LIP8,chr17,7776261,7793620,NM_053051
3000,GUCY2D,"guanylate cyclase 2D, membrane",chr17,7846716,7864382,NM_000180
247,ALOX15B,"arachidonate 15-lipoxygenase, second type",chr17,7883126,7893174,NM_001141
242,ALOX12B,"arachidonate 12-lipoxygenase, 12R type",chr17,7916709,7931746,NM_001139
59344,ALOXE3,arachidonate lipoxygenase 3,chr17,7939942,7962532,NM_021628
84667,HES7,hairy and enhancer of split 7,chr17,7965613,7968127,NM_032580
5187,PER1,period 1,chr17,7984514,7996427,NM_002616
6844,VAMP2,vesicle-associated membrane protein 2,chr17,8003188,8007017,NM_014232
84314,MGC10744,hypothetical protein LOC84314 isoform 2,chr17,8017284,8020434,NM_183065
84314,MGC10744,hypothetical protein LOC84314 isoform 1,chr17,8017284,8020442,NM_032354
54785,FLJ20014,hypothetical protein LOC54785,chr17,8032376,8034115,NM_017622
9212,AURKB,aurora kinase B,chr17,8048781,8054604,NM_004217
284029,FLJ34790,hypothetical protein LOC284029,chr17,8064691,8068086,NM_173621
80169,FLJ22170,hypothetical protein LOC80169,chr17,8071864,8092087,NM_025099
5198,PFAS,phosphoribosylformylglycinamidine synthase,chr17,8093361,8114528,NM_012393
399512,FLJ40217,hypothetical protein LOC399512,chr17,8131806,8138895,NM_201520
29098,RANGNRF,RAN guanine nucleotide release factor,chr17,8132713,8134128,NM_016492
22899,ARHGEF15,Rho guanine exchange factor 15,chr17,8154314,8166553,NM_173728
146852,ODF4,OPPO 1,chr17,8183912,8190088,NM_153007
124751,LOC124751,hypothetical protein LOC124751,chr17,8212697,8215583,NM_213597
6154,RPL26,ribosomal protein L26,chr17,8221564,8227234,NM_000987
81565,NDEL1,nudE nuclear distribution gene E homolog like 1,chr17,8279903,8312196,NM_030808
