locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
70785,Dennd1c,hypothetical protein LOC70785,chr17,54756000,54768562,NM_153551
22153,Tubb4,"tubulin, beta 4",chr17,54770117,54777482,NM_009451
21950,Tnfsf9,"tumor necrosis factor (ligand) superfamily,",chr17,54795574,54797646,NM_009404
21948,Tnfsf7,"tumor necrosis factor (ligand) superfamily,",chr17,54836023,54839803,NM_011617
50930,Tnfsf14,"tumor necrosis factor ligand superfamily, member",chr17,54878906,54883592,NM_019418
12266,C3,complement component 3,chr17,54893340,54917419,NM_009778
78308,Gpr108,G protein-coupled receptor 108,chr17,54924245,54937395,NM_030084
106628,Trip10,thyroid hormone receptor interactor 10,chr17,54939215,54953935,NM_134125
22324,Vav1,vav 1 oncogene,chr17,54968455,55016524,NM_011691
13733,Emr1,"EGF-like module containing, mucin-like, hormone",chr17,55046965,55165547,NM_010130
67993,Nudt12,nudix (nucleoside diphosphate linked moiety,chr17,56685627,56697549,NM_026497
13640,Efna5,ephrin A5 isoform 1,chr17,60297718,60574962,NM_207654
13640,Efna5,ephrin A5 isoform 2,chr17,60297718,60574962,NM_010109
14158,Fert2,"fer (fms/fps related) protein kinase, testis",chr17,61637960,61842673,NM_008000
224938,Pja2,ring finger protein 131 isoform b,chr17,61984547,62035710,NM_144859
224938,Pja2,ring finger protein 131 isoform a,chr17,61984547,62035710,NM_001025309
17158,Man2a1,"mannosidase 2, alpha 1",chr17,62327018,62457083,NM_008549
381107,E130009J12Rik,hypothetical protein LOC381107,chr17,62956315,63249783,NM_001008973
30960,Vapa,"vesicle-associated membrane protein, associated",chr17,63289440,63322940,NM_013933
213272,Txndc2,thioredoxin domain containing 2 (spermatozoa),chr17,63346957,63349200,NM_153519
106572,Rab31,Rab31-like,chr17,63361173,63482124,NM_133685
70351,Ppp4r1,"protein phosphatase 4, regulatory subunit 1",chr17,63529584,63551286,NM_146081
19765,Ralbp1,ralA binding protein 1,chr17,63557882,63594265,NM_009067
65960,Twsg1,twisted gastrulation homolog 1,chr17,63632504,63660569,NM_023053
106585,Ankrd12,ankyrin repeat domain 12,chr17,63676939,63786485,NM_001025572
320209,Ddx11,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11,chr17,63832958,63861610,NM_001003919
68617,1110012J17Rik,hypothetical protein LOC68617,chr17,64055408,64103992,NM_172963
19328,Rab12,"RAB12, member RAS oncogene family",chr17,64262453,64265605,NM_024448
19274,Ptprm,"protein tyrosine phosphatase, receptor type, M",chr17,64435036,65122418,NM_008984
16772,Lama1,"laminin, alpha 1",chr17,65465173,65590536,NM_008480
268970,Arhgap28,Rho GTPase activating protein 28,chr17,65612226,65773386,NM_172964
320858,D930040M24Rik,hypothetical protein LOC320858,chr17,66045657,66229109,NM_177278
13823,Epb4.1l3,erythrocyte protein band 4.1-like 3,chr17,66934864,67065566,NM_013813
22666,Zfp161,zinc finger protein 161,chr17,67159059,67165626,NM_009547
224997,Dlgap1,discs large homolog-associated protein 1 isoform,chr17,68195198,68591507,NM_177639
224997,Dlgap1,discs large homolog-associated protein 1 isoform,chr17,68286426,68589955,NM_027712
21815,Tgif,TG-interacting factor,chr17,68616187,68623167,NM_009372
67938,Mylc2b,myosin regulatory light chain-like,chr17,68745819,68762229,NM_023402
67268,2900073G15Rik,"myosin light chain, regulatory B-like",chr17,68765506,68774246,NM_026064
17929,Myom1,myomesin 1,chr17,68795635,68899400,NM_010867
64898,Lpin2,lipin 2,chr17,68977350,69020898,NM_022882
246707,Emilin2,elastin microfibril interfacer 2,chr17,69024847,69084141,NM_145158
74355,Smchd1,SMC hinge domain containing 1,chr17,69117607,69200199,NM_028887
67052,Kntc2,HEC protein,chr17,69268782,69302555,NM_023294
320159,4632412N22Rik,hypothetical protein LOC320159,chr17,69489886,69506284,NM_177087
225004,BC027072,hypothetical protein LOC225004,chr17,69520734,69530177,NM_146082
78785,Rsnl2,restin-like 2 isoform 1,chr17,69558453,69633251,NM_030179
11682,Alk,anaplastic lymphoma kinase isoform 1,chr17,69645483,70378835,NM_007439
383295,Ypel5,yippee protein homolog,chr17,70612621,70627591,NM_027166
77889,Lbh,limb-bud and heart,chr17,70694580,70718333,NM_029999
71685,Galnt14,UDP-N-acetyl-alpha-D-galactosamine:polypeptide,chr17,71274982,71491696,NM_027864
57440,Ehd3,EH-domain containing 3,chr17,71586595,71613825,NM_020578
22436,Xdh,xanthine dehydrogenase,chr17,71667627,71734575,NM_011723
94224,Srd5a2,steroid 5 alpha-reductase 2,chr17,71802101,71832307,NM_053188
76890,0610016J10Rik,C21orf19-like protein,chr17,72006473,72064345,NM_133771
66310,2810410M20Rik,dosage compensation-related protein DPY30,chr17,72104987,72121484,NM_024428
50850,Spast,spastic paraplegia 4 homolog,chr17,72144720,72194775,NM_016962
210148,Slc30a6,"solute carrier family 30 (zinc transporter),",chr17,72201922,72231342,NM_144798
268973,Card12,"caspase recruitment domain family, member 12",chr17,72233069,72266703,NM_001033367
67864,Yipf4,"Yip1 domain family, member 4",chr17,72297116,72307881,NM_026417
12211,Birc6,baculoviral IAP repeat-containing 6,chr17,72336066,72510857,NM_007566
74196,2610511O17Rik,hypothetical protein LOC74196,chr17,72525543,72670805,NM_152817
268977,Ltbp1,latent transforming growth factor beta binding,chr17,72812765,73202011,NM_019919
268977,Ltbp1,latent transforming growth factor beta binding,chr17,72988626,73202011,NM_206958
240168,Rasgrp3,"RAS, guanyl releasing protein 3",chr17,73275973,73339256,NM_207246
72722,2810405J04Rik,hypothetical protein LOC72722,chr17,73347397,73361508,NM_133747
50766,Crim1,cysteine rich transmembrane BMP regulator 1,chr17,76016591,76190419,NM_015800
225020,Fez2,fasciculation and elongation protein zeta 2,chr17,76193991,76234702,NM_199448
74199,Vit,vitrin,chr17,76325212,76449617,NM_028813
268980,Strn,"striatin, calmodulin binding protein",chr17,76476198,76558798,NM_011500
53951,2310002B06Rik,hypothetical protein LOC53951,chr17,76657824,76670540,NM_181649
19106,Eif2ak2,"protein kinase, interferon-inducible double",chr17,76674799,76704808,NM_011163
12607,Cebpz,CCAAT/enhancer binding protein zeta isoform 2,chr17,76741474,76759303,NM_009882
12607,Cebpz,CCAAT/enhancer binding protein zeta isoform 1,chr17,76741474,76759303,NM_001024806
73694,2410091C18Rik,hypothetical protein LOC73694 isoform 1,chr17,76759371,76769735,NM_028611
73694,2410091C18Rik,hypothetical protein LOC73694 isoform 2,chr17,76767130,76769464,NM_144760
75292,Prkcn,protein kinase D3,chr17,76772797,76835126,NM_029239
260409,Cdc42ep3,CDC42 effector protein (Rho GTPase binding) 3,chr17,77155449,77176517,NM_026514
381110,AW061290,hypothetical protein LOC381110,chr17,77432294,77499547,NM_201361
13078,Cyp1b1,"cytochrome P450, family 1, subfamily b,",chr17,77524348,77532436,NM_009994
56298,Arl6ip2,ADP-ribosylation factor-like 6 interacting,chr17,77665786,77673525,NM_178050
56298,Arl6ip2,ADP-ribosylation factor-like 6 interacting,chr17,77667571,77670319,NM_019717
72692,Hnrpll,heterogeneous nuclear ribonucleoprotein L-like,chr17,77846881,77879600,NM_144802
319625,Galm,aldose 1-epimerase,chr17,77944865,78002427,NM_176963
225027,Sfrs7,"splicing factor, arginine/serine-rich 7",chr17,78017480,78024680,NM_146083
67242,Gemin6,gem (nuclear organelle) associated protein 6,chr17,78041883,78045892,NM_026053
106794,Dhx57,DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57,chr17,78055704,78107871,NM_198942
378462,Mopt,protein containing single MORN motif in testis,chr17,78107606,78114868,NM_194269
20662,Sos1,Son of sevenless homolog 1,chr17,78223878,78310662,NM_009231
68027,2810417M05Rik,hypothetical protein LOC68027,chr17,78777250,78834123,NM_026516
20541,Slc8a1,solute carrier family 8 (sodium/calcium,chr17,79218202,79572697,NM_011406
20819,Srst,simple repeat sequence-containing transcript,chr17,80640555,80642172,NM_009276
106522,AW548124,hypothetical protein LOC106522,chr17,81047886,81057776,NM_134117
78798,Eml4,echinoderm microtubule associated protein like,chr17,81184646,81313418,NM_199466
20463,Cox7a2l,cytochrome c oxidase subunit VIIa polypeptide,chr17,81335584,81347956,NM_009187
225030,Kcng3,"potassium voltage-gated channel, subfamily G,",chr17,81419393,81465332,NM_153512
116871,Mta3,metastasis associated 3,chr17,81539641,81648552,NM_054082
12193,Zfp36l2,"zinc finger protein 36, C3H type-like 2",chr17,82017411,82021430,NM_001001806
213556,Plekhh2,"pleckstrin homology domain containing, family H",chr17,82345377,82451575,NM_177606
213575,D2lic,dynein 2 light intermediate chain,chr17,82455946,82485010,NM_172256
27409,Abcg5,"ATP-binding cassette, subfamily G, member 5",chr17,82487682,82512768,NM_031884
67470,Abcg8,"ATP-binding cassette, sub-family G (WHITE),",chr17,82512975,82530181,NM_026180
72416,Lrpprc,leucine-rich PPR motif-containing protein,chr17,82535099,82620364,NM_028233
19043,Ppm1b,"protein phosphatase 1B, magnesium dependent,",chr17,82787863,82846970,NM_011151
20532,Slc3a1,"solute carrier family 3, member 1",chr17,82858240,82894090,NM_009205
213760,Prepl,prolyl endopeptidase-like,chr17,82893334,82920054,NM_145984
77868,Six3os1,Six3 opposite strand transcript 1,chr17,83436943,83447949,NM_175267
20473,Six3,sine oculis-related homeobox 3 homolog,chr17,83450633,83453320,NM_011381
20472,Six2,sine oculis-related homeobox 2 homolog,chr17,83512185,83516165,NM_011380
78586,D530025C17Rik,hypothetical protein LOC78586,chr17,83812322,83868086,NM_030133
18754,Prkce,"protein kinase C, epsilon",chr17,83996500,84488813,NM_011104
13819,Epas1,endothelial PAS domain protein 1 isoform 1,chr17,84588025,84665706,NM_010137
74915,Atp6v1e2,"ATPase, H+ transporting, V1 subunit E-like 2",chr17,84800799,84804576,NM_029121
104215,Rhoq,"ras homolog gene family, member Q",chr17,84819915,84856873,NM_145491
18701,Pigf,"phosphatidylinositol glycan, class F",chr17,84854063,84882206,NM_008838
56724,1200020A08Rik,postsynaptic protein Cript,chr17,84882400,84892615,NM_019936
56468,Socs5,suppressor of cytokine signaling 5,chr17,84964483,84994388,NM_019654
193813,Mcfd2,multiple coagulation factor deficiency 2,chr17,85111247,85122685,NM_176808
193813,Mcfd2,multiple coagulation factor deficiency 2,chr17,85111466,85122720,NM_139295
225049,Ttc7,tetratricopeptide repeat domain 7,chr17,85139690,85238563,NM_028639
12314,Calm2,calmodulin 2,chr17,85290222,85303648,NM_007589
17075,Tacstd1,lymphocyte antigen 74,chr17,85492970,85507590,NM_008532
17685,Msh2,mutS homolog 2,chr17,85528739,85580669,NM_008628
210741,Kcnk12,"potassium channel, subfamily K, member 12",chr17,85602868,85655653,NM_199251
17688,Msh6,mutS homolog 6,chr17,85834231,85850211,NM_010830
14236,Foxn2,forkhead box N2,chr17,86302335,86339129,NM_180974
73825,1110018J12Rik,RIKEN cDNA 1110018J12,chr17,86391811,86450188,NM_028658
71828,Gtf2a1lf,"general transcription factor II A, 1-like",chr17,86531108,86577495,NM_023630
16867,Lhcgr,luteinizing hormone/choriogonadotropin receptor,chr17,86603896,86654323,NM_013582
14309,Fshr,follicle stimulating hormone receptor precursor,chr17,86847074,87063568,NM_013523
18189,Nrxn1,neurexin I,chr17,87900417,88568780,NM_020252
11516,Adcyap1,adenylate cyclase activating polypeptide 1,chr17,91181801,91187867,NM_009625
76781,Mettl4,methyltransferase like 4,chr17,92820155,92842968,NM_176917
171266,V1rg10,"vomeronasal 1 receptor, G10",chr18,3122493,3123412,NM_134232
12916,Crem,cAMP responsive element modulator,chr18,3271060,3332224,NM_013498
71745,Cul2,cullin 2,chr18,3387735,3440961,NM_029402
68010,Bambi,"BMP and activin membrane-bound inhibitor,",chr18,3512545,3520989,NM_026505
67328,Lyzl1,lysozyme-like protein 2,chr18,4170576,4186981,NM_026092
26410,Map3k8,mitogen activated protein kinase kinase kinase,chr18,4336071,4357698,NM_007746
67440,Papd1,PAP associated domain containing 1,chr18,4380336,4401529,NM_026157
225115,Svil,supervillin isoform 2,chr18,4925311,5063135,NM_178046
225115,Svil,supervillin isoform 1,chr18,5051331,5124033,NM_153153
240186,B830013J05Rik,hypothetical protein LOC240186,chr18,5214775,5339179,NM_178722
21417,Zfhx1a,zinc finger homeobox 1a,chr18,5596635,5817483,NM_011546
75415,Arhgap12,Rho GTPase activating protein 12,chr18,6067925,6178598,NM_029277
16573,Kif5b,kinesin family member 5B,chr18,6244942,6284208,NM_008448
13831,Epc1,enhancer of polycomb homolog 1 isoform 1,chr18,6478660,6558795,NM_007935
13831,Epc1,enhancer of polycomb homolog 1 isoform 2,chr18,6479467,6533564,NM_027497
19330,Rab18,"RAB18, member RAS oncogene family",chr18,6807912,6832937,NM_181070
19330,Rab18,"RAB18, member RAS oncogene family",chr18,6807968,6831428,NM_011225
210719,9430023B20Rik,hypothetical protein LOC210719,chr18,6977707,7047464,NM_177595
225131,Wac,WW domain-containing protein 4 isoform 1,chr18,7911809,7969642,NM_153085
14370,Fzd8,frizzled 8,chr18,9255490,9257547,NM_008058
225152,9430022F06Rik,connexin 39,chr18,9321177,9325380,NM_153086
67974,5730405I09Rik,cyclin fold protein 1 isoform 1,chr18,9356614,9490221,NM_026484
26369,Cetn1,centrin 1,chr18,9660701,9664838,NM_007593
140792,Colec12,collectin sub-family member 12,chr18,9753017,9923337,NM_130449
225160,Thoc1,THO complex 1,chr18,10003524,10040829,NM_153552
59025,Usp14,ubiquitin specific protease 14,chr18,10040776,10075421,NM_021522
19877,Rock1,Rho-associated coiled-coil forming kinase 1,chr18,10112815,10226662,NM_009071
20641,Snrpd1,small nuclear ribonucleoprotein D1,chr18,10663140,10673575,NM_009226
106861,Abhd3,abhydrolase domain containing 3,chr18,10689757,10752041,NM_134130
225164,Mib1,ubiquitin ligase mind bomb,chr18,10770969,10857561,NM_144860
14465,Gata6,GATA binding protein 6,chr18,11097852,11130974,NM_010258
63955,Cables1,Cdk5 and Abl enzyme substrate 1,chr18,12026875,12133165,NM_022021
338363,6030446N20Rik,hypothetical protein LOC338363,chr18,12168904,12309082,NM_178801
66878,Riok3,RIO kinase 3,chr18,12316360,12344299,NM_024182
76482,3110002H16Rik,colon cancer-associated protein Mic1 homolog,chr18,12356348,12377569,NM_029623
18145,Npc1,Niemann Pick type C1,chr18,12377463,12423960,NM_008720
72747,2810439F02Rik,hypothetical protein LOC72747,chr18,12831155,12924402,NM_028341
71132,Cabyr,calcium-binding tyrosine-phosphorylation,chr18,12928708,12942496,NM_181731
71132,Cabyr,calcium-binding tyrosine-phosphorylation,chr18,12928708,12942496,NM_027687
64291,Osbpl1a,oxysterol binding protein-like 1,chr18,12943381,12976022,NM_207530
16210,Impact,imprinted and ancient,chr18,13160301,13180998,NM_008378
225192,Hrh4,histamine H4 receptor,chr18,13195039,13210932,NM_153087
225207,Zfp521,zinc finger protein 521 isoform 1,chr18,13876626,14160949,NM_145492
225207,Zfp521,zinc finger protein 521 isoform 2,chr18,13876626,14032820,NM_181326
268996,Ss18,"synovial sarcoma translocation, Chromosome 18",chr18,14813892,14871176,NM_009280
11829,Aqp4,aquaporin 4,chr18,15581093,15591915,NM_009700
71367,Chst9,carbohydrate (N-acetylgalactosamine 4-0),chr18,15640435,15902406,NM_199055
12558,Cdh2,cadherin 2 isoform 1,chr18,16783708,17003946,NM_007664
13507,Dsc3,desmocollin 3,chr18,20180954,20219674,NM_007882
13506,Dsc2,desmocollin 2,chr18,20248374,20277082,NM_013505
13505,Dsc1,desmocollin 1,chr18,20302741,20332257,NM_013504
211924,Dsg1c,desmoglein 1 gamma,chr18,20464916,20501500,NM_181680
225256,Dsg1b,desmoglein 1 beta,chr18,20591759,20624666,NM_181682
16769,Dsg4,desmoglein 4,chr18,20651103,20686750,NM_181564
13512,Dsg3,desmoglein 3,chr18,20725202,20755678,NM_030596
13511,Dsg2,desmoglein 2 isoform 1,chr18,20773044,20817750,NM_007883
22139,Ttr,transthyretin,chr18,20880341,20889246,NM_013697
56386,B4galt6,UDP-Gal:betaGlcNAc beta,chr18,20900931,20961333,NM_019737
75964,D030074E01Rik,hypothetical protein LOC75964,chr18,21061073,21111007,NM_029491
67664,Rnf125,ring finger protein 125,chr18,21159553,21198777,NM_026301
56515,Rnf138,ring finger protein 138 isoform 2,chr18,21216269,21243152,NM_019706
56515,Rnf138,ring finger protein 138 isoform 1,chr18,21216269,21243152,NM_207623
17288,Mep1b,meprin 1 beta,chr18,21287272,21315109,NM_008586
70950,4921528I01Rik,hypothetical protein LOC70950,chr18,22032083,22392583,NM_027616
319211,Nol4,nucleolar protein 4,chr18,22913935,23259190,NM_199024
13527,Dtna,dystrobrevin alpha isoform 2,chr18,23643946,23832727,NM_010087
13527,Dtna,dystrobrevin alpha isoform 1,chr18,23643946,23888211,NM_207650
212307,Mapre2,"microtubule-associated protein, RP/EB family,",chr18,24032480,24122348,NM_153058
69256,Zfp397,zinc finger protein 397,chr18,24183184,24191361,NM_027007
22694,Zfp35,zinc finger protein 35,chr18,24218175,24233226,NM_011755
59057,Zfp191,zinc finger protein ZF-12,chr18,24240766,24249268,NM_021559
225280,D030070L09Rik,hypothetical protein LOC225280,chr18,24333257,24350316,NM_172625
14423,Galnt1,UDP-N-acetyl-alpha-D-galactosamine:polypeptide,chr18,24433937,24514129,NM_013814
68046,2700062C07Rik,hypothetical protein LOC68046,chr18,24699366,24706261,NM_026529
225283,BC021395,cDNA sequence BC021395,chr18,24713458,24758701,NM_144861
106957,Slc39a6,solute carrier family 39 (metal ion,chr18,24808378,24830069,NM_139143
58523,Statip1,signal transducer and activator of transcription,chr18,24832491,24867307,NM_021448
225288,FHOS2,formin-family protein FHOS2,chr18,24937941,25361997,NM_175276
66648,5730494M16Rik,hypothetical protein LOC66648,chr18,25367109,25397118,NM_001004361
108013,Brunol4,"bruno-like 4, RNA binding protein isoform 1",chr18,25707613,25982656,NM_133195
225326,Pik3c3,"phosphoinositide-3-kinase, class 3",chr18,30515279,30590597,NM_181414
19762,Rit2,Ras-like without CAAX 2,chr18,31217063,31558918,NM_009065
20983,Syt4,synaptotagmin 4,chr18,31677576,31687446,NM_009308
67453,1200007B05Rik,hypothetical protein LOC67453,chr18,31819928,31849664,NM_026165
269003,2610304F09Rik,mSin3A-associated protein 130,chr18,31874527,31963206,NM_172965
225339,E230022H04Rik,hypothetical protein LOC225339,chr18,32000024,32022872,NM_153515
69241,Polr2d,polymerase (RNA) II (DNA directed) polypeptide D,chr18,32029303,32036787,NM_027002
69241,Polr2d,polymerase (RNA) II (DNA directed) polypeptide D,chr18,32029320,32036846,NM_027101
74320,Wdr33,WD repeat domain 33,chr18,32067429,32147140,NM_028866
225341,Lims2,LIM and senescent cell antigen like domains 2,chr18,32171662,32198763,NM_144862
574402,Gpr17,G protein-coupled receptor 17,chr18,32183159,32189781,NM_001025381
17922,Myo7b,myosin VIIb,chr18,32199380,32277106,NM_032394
73473,1700069O15Rik,hypothetical protein LOC73473,chr18,32307908,32337453,NM_173441
19123,Proc,protein C,chr18,32363271,32376084,NM_008934
26405,Map3k2,mitogen activated protein kinase kinase kinase,chr18,32403346,32468653,NM_011946
13872,Ercc3,excision repair cross-complementing rodent,chr18,32480475,32510292,NM_133658
30948,Bin1,bridging integrator 1,chr18,32617401,32675876,NM_009668
71683,Gypc,glycophorin C,chr18,32768591,32800244,NM_027863
53603,Tslp,thymic stromal lymphopoietin,chr18,33055652,33060062,NM_021367
225348,Wdr36,WD repeat domain 36,chr18,33077522,33093709,NM_144863
12326,Camk4,calcium/calmodulin-dependent protein kinase IV,chr18,33179627,33409959,NM_009793
170459,Stard4,StAR-related lipid transfer (START) domain,chr18,33424453,33436849,NM_133774
27528,D0H4S114,neuronal protein 3.1,chr18,33660053,33686465,NM_053078
13824,Epb4.1l4a,erythrocyte protein band 4.1-like 4a,chr18,34019983,34229157,NM_013512
11789,Apc,adenomatosis polyposis coli,chr18,34484045,34541627,NM_007462
66384,Srp19,signal recognition particle 19,chr18,34554205,34559619,NM_025527
13476,Dp1,deleted in polyposis 1,chr18,34567911,34596352,NM_007874
53871,Pkd2l2,polycystic kidney disease 2-like 2,chr18,34632445,34665812,NM_016927
225358,2610024E20Rik,expressed sequence AW060714,chr18,34665374,34729846,NM_146084
20890,Wnt8a,wingless-related MMTV integration site 8A,chr18,34765335,34771296,NM_009290
75533,Nme5,expressed in non-metastatic cells 5,chr18,34785745,34801709,NM_080637
78656,Brd8,bromodomain containing 8 isoform 1,chr18,34821637,34847833,NM_030147
19348,Kif20a,kinesin family member 20A,chr18,34848017,34856300,NM_009004
52563,Cdc23,"CDC23 (cell division cycle 23, yeast, homolog)",chr18,34854705,34874774,NM_178347
14587,Gfra3,glial cell line derived neurotrophic factor,chr18,34913463,34943879,NM_010280
12532,Cdc25c,cell division cycle 25 homolog C,chr18,34956485,34974934,NM_009860
66306,2810012G03Rik,"family 53, member C protein",chr18,34982563,34997417,NM_175104
225362,BC020184,receptor expression enhancing protein 2,chr18,35064316,35071113,NM_144865
13653,Egr1,early growth response 1,chr18,35084865,35088615,NM_007913
225363,Etf1,eukaryotic translation termination factor 1,chr18,35127577,35155612,NM_144866
15526,Hspa9a,heat shock protein 9A,chr18,35161093,35177982,NM_010481
12385,Ctnna1,"catenin (cadherin associated protein), alpha 1",chr18,35342570,35478432,NM_009818
107065,Lrrtm2,leucine-rich repeat transmembrane neuronal 2,chr18,35434569,35438577,NM_178005
81500,Sil1,endoplasmic reticulum chaperone SIL1 homolog,chr18,35490056,35722532,NM_030749
17184,Matr3,matrin 3,chr18,35785933,35815073,NM_010771
67869,Paip2,polyadenylate-binding protein-interacting,chr18,35822332,35840851,NM_026420
20522,Slc23a1,solute carrier family 23 (nucleobase,chr18,35838269,35850884,NM_011397
69816,2010001M09Rik,hypothetical protein LOC69816,chr18,35870937,35873033,NM_027222
71242,5133400G04Rik,TATA-binding protein-like factor-interacting,chr18,35880355,35885805,NM_029485
71242,5133400G04Rik,TATA-binding protein-like factor-interacting,chr18,35883682,35885852,NM_027733
76594,Dnajc18,"DnaJ (Hsp40) homolog, subfamily C, member 18",chr18,35897492,35926787,NM_029669
68545,1110006O17Rik,hypothetical protein LOC68545,chr18,35936754,35945157,NM_001033141
56550,Ube2d2,ubiquitin-conjugating enzyme E2D 2,chr18,35995272,36030827,NM_019912
67393,Cxxc5,CXXC finger 5,chr18,36053483,36085353,NM_133687
74002,Psd2,pleckstrin and Sec7 domain containing 2,chr18,36188770,36238340,NM_028707
74966,4930471G03Rik,hypothetical protein LOC74966,chr18,36329868,36333620,NM_030089
19290,Pura,purine rich element binding protein A isoform 1,chr18,36504827,36511911,NM_008989
67199,Pfdn1,prefoldin 1,chr18,36627481,36678298,NM_026027
15200,Hbegf,heparin-binding EGF-like growth factor,chr18,36728735,36739577,NM_010415
240215,Slc4a9,"solute carrier family 4, sodium bicarbonate",chr18,36751954,36768411,NM_172830
108112,Eif4ebp3,eukaryotic translation initiation factor 4E,chr18,36887828,36889675,NM_201256
24068,Sra1,steroid receptor RNA activator 1,chr18,36891015,36894062,NM_025291
225372,Apbb3,"amyloid beta (A4) precursor protein-binding,",chr18,36894928,36903132,NM_146085
67843,Slc35a4,"solute carrier family 35, member A4",chr18,36903357,36907623,NM_026404
240216,E230025N22,hypothetical protein LOC240216,chr18,36908688,36919691,NM_172831
12475,Cd14,CD14 antigen,chr18,36948839,36950420,NM_009841
71983,2410015B03Rik,hypothetical protein LOC71983,chr18,36958833,36966159,NM_028036
17991,Ndufa2,NADH dehydrogenase (ubiquinone) 1 alpha,chr18,36966133,36968314,NM_010885
24010,Ik,IK cytokine,chr18,36968481,36981401,NM_011879
67936,Wdr55,WD repeat domain 55,chr18,36984004,36987474,NM_026464
213236,Dnd1,dead end,chr18,36987437,36989980,NM_173383
15115,Hars,histidyl-tRNA synthetase,chr18,36990295,37006886,NM_008214
70791,Harsl,histidyl-tRNA synthetase-like,chr18,37007045,37016319,NM_080636
66492,Zmat2,"zinc finger, matrin type 2",chr18,37017688,37023422,NM_025594
116731,Pcdha1,protocadherin alpha 1,chr18,37154007,37411380,NM_054072
353234,Pcdha2,protocadherin alpha 2,chr18,37163040,37411380,NM_198117
192163,Pcdha3,protocadherin alpha 3,chr18,37169929,37411380,NM_138662
12936,Pcdha4,protocadherin alpha 4,chr18,37176411,37411380,NM_007766
12941,Pcdha5,protocadherin alpha 5,chr18,37184162,37411380,NM_009959
12937,Pcdha6,protocadherin alpha 6,chr18,37191353,37411380,NM_007767
12939,Pcdha7,protocadherin alpha 7,chr18,37197646,37411380,NM_009957
353235,Pcdha8,protocadherin alpha 8,chr18,37216189,37411380,NM_201243
192161,Pcdha9,protocadherin alpha 9,chr18,37221602,37411380,NM_138661
12943,Pcdha10,protocadherin alpha 10,chr18,37229042,37411380,NM_009961
12942,Pcdha11,protocadherin alpha 11,chr18,37234580,37411380,NM_009960
192164,Pcdha12,protocadherin alpha 12,chr18,37243952,37411380,NM_138663
353236,Pcdhac1,"protocadherin alpha subfamily C, 1",chr18,37313858,37411380,NM_001003671
353237,Pcdhac2,"protocadherin alpha subfamily C, 2",chr18,37367691,37411380,NM_001003672
93872,Pcdhb1,protocadherin beta 1,chr18,37488720,37491175,NM_053126
93873,Pcdhb2,protocadherin beta 2,chr18,37518698,37521096,NM_053127
93874,Pcdhb3,protocadherin beta 3,chr18,37524705,37527701,NM_053128
93875,Pcdhb4,protocadherin beta 4,chr18,37531186,37534893,NM_053129
93876,Pcdhb5,protocadherin beta 5,chr18,37544113,37547636,NM_053130
93877,Pcdhb6,protocadherin beta 6,chr18,37557750,37560069,NM_053131
93878,Pcdhb7,protocadherin beta 7,chr18,37565424,37568923,NM_053132
93879,Pcdhb8,protocadherin beta 8,chr18,37578993,37581333,NM_053133
93880,Pcdhb9,protocadherin beta 9,chr18,37624577,37627632,NM_053134
93881,Pcdhb10,protocadherin beta 10,chr18,37635595,37637987,NM_053135
93882,Pcdhb11,protocadherin beta 11,chr18,37645140,37648450,NM_053136
93883,Pcdhb12,protocadherin beta 12,chr18,37659525,37661895,NM_053137
93884,Pcdhb13,protocadherin beta 13,chr18,37666293,37668682,NM_053138
93885,Pcdhb14,protocadherin beta 14,chr18,37671379,37674520,NM_053139
93886,Pcdhb15,protocadherin beta 15,chr18,37697268,37700063,NM_053140
93887,Pcdhb16,protocadherin beta 16,chr18,37701562,37706507,NM_053141
93888,Pcdhb17,protocadherin beta 17,chr18,37708743,37712012,NM_053142
93889,Pcdhb18,protocadherin beta 18,chr18,37713341,37715719,NM_053143
93890,Pcdhb19,protocadherin beta 19,chr18,37720876,37723556,NM_053144
93891,Pcdhb20,protocadherin beta 20,chr18,37728011,37731381,NM_053145
93892,Pcdhb21,protocadherin beta 21,chr18,37737542,37740086,NM_053146
93893,Pcdhb22,protocadherin beta 22,chr18,37742075,37745142,NM_053147
24074,Taf7,"TAF7 RNA polymerase II, TATA box binding protein",chr18,37864626,37867889,NM_175770
24074,Taf7,"TAF7 RNA polymerase II, TATA box binding protein",chr18,37865744,37867870,NM_011901
93709,Pcdhga1,"protocadherin gamma subfamily A, 1",chr18,37885667,38065596,NM_033584
93710,Pcdhga2,"protocadherin gamma subfamily A, 2",chr18,37892827,38065596,NM_033585
93711,Pcdhga3,"protocadherin gamma subfamily A, 3",chr18,37898057,38065596,NM_033586
93699,Pcdhgb1,"protocadherin gamma subfamily B, 1",chr18,37904013,38065594,NM_033574
93712,Pcdhga4,"protocadherin gamma subfamily A, 4",chr18,37908996,38065596,NM_033587
93700,Pcdhgb2,"protocadherin gamma subfamily B, 2",chr18,37913581,38065598,NM_033575
93713,Pcdhga5,"protocadherin gamma subfamily A, 5",chr18,37918123,38065596,NM_033588
93714,Pcdhga6,"protocadherin gamma subfamily A, 6",chr18,37930951,38065596,NM_033589
